FromY,ToY,MeanY,ClassName,ClassValue,DEL,DES,Ellenallas10,Ellenallas40,Gamma,Laterolog,Magneses,Neutron,Nyiro,Primer,Tavolsag,TermPot
32.54,32.59,-32.565,homokkő,2,2.5799999,2.52,14.1997995,45.848999,28.1604004,82.6597977,-2.99031,31.0902004,2421.568115,3373.840088,-32.6,-416.0010071
32.59,32.95,-32.77,homokkő,2,2.55,2.49,14.5899,47.7095985,32.5895996,82.8099976,-2.9756601,31.9599991,2421.568604,3414.939941,-32.8,-414
32.95,35.65,-34.3,aleurolit,7,2.49,2.5499899,13.2700996,39.4504013,56.0702019,74.4007034,-2.97194,34.4000015,2421.571289,3242.98999,-34.3,-419
35.65,37.7,-36.675,homokkő,2,2.51,2.4300101,11.6400003,33.6001015,36.3100014,64.2999039,-2.9495001,44.0900002,2421.576172,2717.179932,-36.7,-419
37.7,39.35,-38.525,homokkő,2,2.5499899,2.43999,17.75,59.6799011,27,95.8797989,-2.9989901,26.6900005,2421.579834,3701.050049,-38.5,-412
39.35,41.5,-40.425,homokkő,2,2.55002,2.49001,16.2600002,47.2602005,60.9399986,88.8399963,-2.95771,28.6800003,2421.584229,4231.77002,-40.4,-409
41.5,42.16,-41.83,homokkő,2,2.53,2.55,15.0198002,47.3689995,22.9099998,93.8498001,-2.9702599,28.7600002,2421.587402,3664.060059,-41.8,-418
42.16,42.57,-42.365,homokkő,2,2.5699899,2.42998,15.9899998,51.5400009,20.9599991,95.0100021,-2.9983699,25.8299999,2421.588867,4042.600098,-42.4,-412
42.57,43.61,-43.09,homokkő,2,2.5599999,2.4100101,14.2903004,40.4514999,22.8899994,86.0402985,-2.9556999,34.3997002,2421.590576,3380.860107,-43.1,-418
43.61,43.67,-43.64,aleurolit,7,2.51,2.33002,12.2700005,35.9001007,27.0499992,85.1098022,-2.9762499,36.3302002,2421.591797,2798.179932,-43.6,-420.0020142
43.67,43.96,-43.815,homokkő,2,2.53,2.4300001,12.5899,36.8195992,27.4200001,85.2900009,-2.9623799,33.7000008,2421.592285,3011.889893,-43.8,-416.0010071
43.96,44.06,-44.01,aleurolit,7,2.5499699,2.49999,12.9498997,38.0098,26.9699993,84.9899979,-2.95943,31.9799995,2421.592773,3249.889893,-44,-416
44.06,44.37,-44.215,homokkő,2,2.5499899,2.49002,13.4799995,38.4799004,29.0599995,84.8899994,-2.9622099,32.25,2421.593262,3340.949951,-44.2,-413.0010071
44.37,44.47,-44.42,aleurolit,7,2.5599999,2.53,13.4099998,38.7000008,28.2999992,83.7399979,-2.96033,33.7400017,2421.593994,3148.659912,-44.4,-409
44.47,44.5,-44.485,homokkő,2,2.52002,2.4800301,13.2601004,38.6800003,25.6100006,83.2601013,-2.97051,32.8400002,2421.594238,3147.560059,-44.5,-409
44.5,44.86,-44.68,aleurolit,7,2.5499899,2.5399899,13.3199997,38.7700005,29.6700001,82.6200027,-2.97119,31.7299995,2421.594727,3354.939941,-44.7,-412
44.86,46.87,-45.865,homokkő,2,2.45998,2.44998,14.1698999,43.4098015,23.3299999,91.25,-2.95294,28.5599995,2421.5979,3887.48999,-45.9,-416
46.87,47.42,-47.145,homokkő,2,2.6600001,2.48001,14.75,40.3306999,46.7799988,83.2111969,-2.94767,31.3799992,2421.601074,3414.969971,-47.1,-415.9989929
47.42,48.2,-47.81,agyagkő,6,2.47001,2.4000001,12.0801001,27.9806995,41.7102013,75.5495987,-2.9581201,46.4900017,2421.603272,2900.689941,-47.8,-414
48.2,51.57,-49.885,homokkő,2,2.55002,2.4500201,17.8799992,52.9802017,19,107.7900009,-2.97506,28.7700005,2421.609619,3432.76001,-49.9,-414
51.57,51.87,-51.72,breccsa,5,2.5699899,2.44998,14.3999996,40.4398003,24.4099998,104.0999985,-2.98699,35.8499985,2421.615234,3008,-51.7,-410
51.87,52.15,-52.01,homokkő,2,2.6099899,2.49002,15.5896997,44.8793983,27.3800011,109.1900024,-2.9741299,27.7000008,2421.616211,3367.060059,-52,-405.0010071
52.15,52.38,-52.265,homokkő,2,2.6199999,2.53,17.7595997,50.0894012,36.2696991,113.5589981,-2.95504,28.0400009,2421.617188,3975.860107,-52.3,-405
52.38,52.81,-52.595,homokkő,2,2.51001,2.4300001,17.9701996,51.9996986,35.6399994,115.1600037,-2.9661801,32.2198982,2421.618408,3437.350098,-52.6,-409.9989929
52.81,53.3,-53.055,aleurolit,7,2.5699899,2.49,18.6497002,52.8499985,35.9300003,109.310997,-2.97701,27,2421.620117,3674.699951,-53.1,-417.9979858
53.3,53.82,-53.56,homokkő,2,2.48,2.4000101,16.9706001,41.9712982,30.4099998,102.6100006,-2.9445,34.1096992,2421.621826,3025.820068,-53.6,-411
53.82,54.21,-54.015,aleurolit,7,2.52,2.43999,14.7498999,40.2598991,29.8099995,105.9400024,-2.97718,34.8300018,2421.623291,2779.149902,-54,-404.0010071
54.21,54.45,-54.33,homokkő,2,2.55,2.49,15.9898005,43.7593994,33.8795013,109.5599976,-2.97752,32.9000015,2421.624268,3312.159912,-54.3,-405.9989929
54.45,54.59,-54.52,aleurolit,7,2.51998,2.4100201,17.2297993,44.6497993,43.5200005,110.4599991,-2.96279,32.4000015,2421.625,3383.219971,-54.5,-407
54.59,54.9,-54.745,homokkő,2,2.49002,2.47999,17.1599998,47.6999016,51.2900009,108.7099991,-2.97051,34.7400017,2421.625732,3169.870117,-54.7,-409
54.9,55.35,-55.125,homokkő,2,2.54002,2.6099899,17.5401001,47.6599998,59.9199982,104.6100006,-2.96842,36.4598007,2421.627197,3202.469971,-55.1,-416
55.35,55.48,-55.415,homokkő,2,2.53001,2.52003,17.1499996,45.6301003,57.75,104.2799988,-2.94245,38.7900009,2421.628418,3043.48999,-55.4,-410
55.48,55.83,-55.655,homokkő,2,2.2800601,1.99015,16.0800991,41.0402985,38.6800003,106.5599976,-2.9639399,39.3100014,2421.629639,2926.649902,-55.7,-408
55.83,56,-55.915,homokkő,2,2.25998,2.1399,14.7800999,40.6300011,31.1300011,111.2399979,-2.9736199,34.9799995,2421.630371,2925.360107,-55.9,-405
56,56.27,-56.135,homokkő,2,2.43998,2.3999701,15.2297001,42.2294006,25.0300007,120.0370026,-2.9993501,29.9001999,2421.631104,3431.959961,-56.1,-405
56.27,56.38,-56.325,aleurolit,7,2.53,2.48999,16.9395008,47.2485008,21.6702003,129.2290039,-2.9893501,27.5799999,2421.631836,3942.139893,-56.3,-407
56.38,57.36,-56.87,homokkő,2,2.5799999,2.51,23.2299004,69.3396988,30.5499992,143.0299988,-2.9923301,26.3800011,2421.634277,3861.199951,-56.9,-411
57.36,57.47,-57.415,homokkő,2,2.54,2.5,24.2299995,74.4400024,29.2600002,152.1600037,-2.96859,29.7299995,2421.636231,3428.979981,-57.4,-408
57.47,57.83,-57.65,homokkő,2,2.56001,2.54,24.1900005,73.7104034,26,154.9089966,-2.9588599,28.7700005,2421.637207,3568.530029,-57.6,-407.0010071
57.83,59,-58.415,homokkő,2,2.5999999,2.52999,24.0400009,66.6000977,25.6399994,140.7400055,-2.9828401,29.2999992,2421.640625,3664.659912,-58.4,-406
59,59.15,-59.075,homokkő,2,2.5999999,2.49,19.4106998,52.0703011,37.6599998,133.8000031,-2.97506,36.75,2421.643555,2930.459961,-59.1,-409.0020142
59.15,59.65,-59.4,homokkő,2,2.50002,2.4299901,19.8799,50.8400002,34.4000015,134.2799988,-2.9855101,27.8500004,2421.64502,3251.76001,-59.4,-406
59.65,60.91,-60.28,homokkő,2,2.5999999,2.3800099,20.9801998,55.1997986,35.2402992,131.279007,-2.9849899,36.3899994,2421.648926,2991.780029,-60.3,-407
60.91,61.18,-61.045,agyag,4,2.56001,2.3600199,23.7296009,61.6395988,40.3899994,136.2700043,-2.9890001,29.0900002,2421.652344,3686.530029,-61,-410.0010071
61.18,62.27,-61.725,homokkő,2,2.5499699,2.49999,23.1401997,59.360199,49.9500008,135.7899933,-2.9776101,37.0299988,2421.655762,3340.900147,-61.7,-404
62.27,62.94,-62.605,homokkő,2,2.46999,2.4000001,25.0095005,60.739399,30.9500008,145.4889984,-2.9842999,26.2600002,2421.660156,3445.729981,-62.6,-413.9979858
62.94,63.16,-63.05,homokkő,2,2.53,2.45998,26.7796993,64.7698975,26.3299999,142.1900024,-2.97821,28.3600006,2421.662354,3810.590088,-63,-414.0010071
63.16,63.4,-63.28,aleurolit,7,2.50001,2.3600099,27.0300007,64.9499969,31.1896,132.0610046,-2.9793999,32.6199989,2421.663818,3643.949951,-63.3,-414
63.4,63.54,-63.47,homokkő,2,2.4500201,2.41998,26.0902004,60.3909988,27.7800007,123.4710007,-2.9561701,35.0200005,2421.665039,3447.979981,-63.5,-412
63.54,63.75,-63.645,homokkő,2,2.47999,2.46999,25.3304996,58.5111008,27.8999996,120.560997,-2.96172,38.0297012,2421.665527,3369.320068,-63.6,-411.0010071
63.75,64.17,-63.96,homokkő,2,2.4500201,2.2200501,20.9503002,45.1015015,26.7700005,110.6200027,-2.9723599,39.6699982,2421.667725,2509.459961,-64,-412.9989929
64.17,64.5,-64.335,homokkő,2,2.24001,2.05001,18.5002003,40.1208992,18.5002995,106.8909988,-2.96033,37.2099991,2421.66919,2341.600098,-64.3,-414
64.5,64.61,-64.555,agyagkő,6,1.64003,1.49005,17.3504009,38.0401001,21.3700008,103.3010025,-2.9347501,38.6598015,2421.670898,2414.709961,-64.6,-420.9979858
64.61,65.16,-64.885,homokkő,2,1.48001,1.24001,17,34.4101982,21.8899994,101.3199997,-2.90435,38.3300018,2421.672607,2579.570068,-64.9,-420
65.16,65.41,-65.285,aleurolit,7,2.46997,2.2599399,15.1099997,31.5310001,28.1895008,97.6600037,-2.96767,39.6300011,2421.675049,2490.219971,-65.3,-415
65.41,65.54,-65.475,homokkő,2,2.5900099,2.5199599,15.7599001,28.8703995,29.1599998,97.9400024,-2.97506,38.1199989,2421.67627,2621.25,-65.5,-412
65.54,66,-65.77,homokkő,2,2.54,2.46,16.2700996,31.2493992,26.6401997,100.9899979,-2.97574,39.3800011,2421.677979,2665.469971,-65.8,-409
66,66.78,-66.39,homokkő,2,2.4500301,2.4100299,19.0799007,39.8698997,23.7999992,105.5599976,-2.9670899,32,2421.681641,2774.75,-66.4,-412
66.78,68.64,-67.71,homokkő,2,2.5799999,2.51998,19.4799995,38.9900017,27.5599995,100.4800034,-2.9487,35.9799995,2421.689697,2577.679932,-67.7,-401
68.64,68.78,-68.71,konglomerátum,8,2.50999,2.46999,19.2598991,39.410099,31.1800003,95.0998993,-2.9841299,36.5499992,2421.696533,3028.98999,-68.7,-406.0010071
68.78,69.77,-69.275,homokkő,2,2.53,2.5,19.2203007,35.9300995,26.2497997,92.4003983,-2.97328,38.6399994,2421.700684,2710.090088,-69.3,-399
69.77,70.12,-69.945,breccsa,5,2.5799999,2.51001,19.4400005,38.3998985,27.2700005,97.7099991,-2.98647,36.6699982,2421.705078,2940.939941,-69.9,-402
70.12,70.69,-70.405,homokkő,2,2.54,2.3299999,21.8698997,42.8899994,25.8199997,96.0800018,-2.97735,33.5999985,2421.70874,2979.830078,-70.4,-406
70.69,70.99,-70.84,aleurolit,7,2.54,2.3800099,22.4608994,42.7901001,30.7301998,94.5702972,-2.98926,38.2200012,2421.71167,2682.709961,-70.8,-404.0020142
70.99,71.35,-71.17,homokkő,2,2.47001,2.4000299,18.9701004,41.9898987,24.7000008,95.0299988,-3.0063901,42.0600014,2421.714844,2417.709961,-71.2,-401
71.35,71.61,-71.48,homokkő,2,2.5499899,2.3700199,20.4097996,41.9398003,24.6700001,97.8798981,-3.0060301,41.0099983,2421.717285,2908.300049,-71.5,-395.0010071
71.61,72.96,-72.285,homokkő,2,2.5799999,2.4100101,22.0200996,45.389801,24.0496998,99.1399994,-2.9921601,38.7200012,2421.723877,2982.889893,-72.3,-403
72.96,73.24,-73.1,konglomerátum,8,2.48001,2.4200001,23.3402004,43.5908012,25.6399994,93.4103012,-2.99049,42.2098007,2421.730713,2872.600098,-73.1,-402
73.24,74.39,-73.815,homokkő,2,2.5399899,2.5,21.5294991,38.2402,26.5200996,92.8300018,-2.98171,39.2200012,2421.736816,3001.27002,-73.8,-397.9989929
74.39,74.54,-74.465,homokkő,2,2.54001,2.5099599,24.4899006,37.4906998,31.8899994,79.0404968,-2.9869001,38.6599998,2421.743408,3204.090088,-74.5,-405
74.54,75.02,-74.78,homokkő,2,2.4400101,2.3400099,19.4710007,32.5605011,39.7394981,73.1507034,-2.97211,47.2099991,2421.746338,2545.530029,-74.8,-400
75.02,77.08,-76.05,homokkő,2,2.4899499,2.41995,16.3596992,23.2905006,26.6200008,72.729599,-2.94695,36.1899986,2421.758301,3610.02002,-76,-398
77.08,77.3,-77.19,homokkő,2,2.52001,2.4400001,22.8199005,39.0494995,24.0200005,82.8198013,-2.9157901,36.5200005,2421.771484,3813.209961,-77.2,-390
77.3,78.13,-77.715,aleurolit,7,2.5899999,2.53,24.4699993,49.9197006,22.4699993,87.419899,-2.9238501,35.0499992,2421.7771,3677.139893,-77.7,-392
78.13,79.13,-78.63,homokkő,2,2.51001,2.46,30.1399994,60.1599007,20.2299995,90.1802979,-2.9219,32.7799988,2421.788086,3712.290039,-78.6,-392.0010071
79.13,79.23,-79.18,homokkő,2,2.6200199,2.49,30.5596008,59.8200989,18.6499996,83.4503021,-2.9060099,30.9799995,2421.795654,4273.489746,-79.2,-389
79.23,80.2,-79.715,homokkő,2,2.5499899,2.4400301,27.6907997,46.4407005,24.0699997,76.8401031,-2.8982799,39.079998,2421.802246,3258.229981,-79.7,-395
80.2,80.3,-80.25,aleurolit,7,2.53001,2.4400101,22.8698006,44.3297005,21.6100006,78.2900009,-2.91219,33.7900009,2421.809082,3575.679932,-80.2,-402.9989929
80.3,80.76,-80.53,homokkő,2,2.52999,2.3900101,25.4097996,49.2495003,24.3099995,77.0301971,-2.90572,32.0200005,2421.813232,3757.51001,-80.5,-400
80.76,80.81,-80.785,aleurolit,7,2.4600101,2.4200001,25.8199005,51.6297989,19.3299999,74.6401978,-2.85763,32.3699989,2421.817627,4008.699951,-80.8,-398
80.81,81.34,-81.075,homokkő,2,2.47999,2.4099901,25.0904999,50.010601,22.2999992,74.4300003,-2.8899801,37.5699005,2421.822022,3832.169922,-81.1,-393.0010071
81.34,81.6,-81.47,aleurolit,7,2.5499899,2.50002,21.1900997,47.7703018,22.5499992,74.5198975,-2.8800099,36.1699982,2421.828125,3851.370117,-81.5,-393
81.6,82.25,-81.925,homokkő,2,2.4500201,2.4100201,23.8199005,47.4299011,21.1199989,76.7200012,-2.8886001,34.2700005,2421.834229,3744.409912,-81.9,-397
82.25,82.3,-82.275,aleurolit,7,2.5399899,2.5599899,26.0193005,50.7801018,22.5895996,79.6695023,-2.8759,31.9699993,2421.84082,3949.320068,-82.3,-398.0020142
82.3,83.6,-82.95,homokkő,2,2.5700099,2.6099999,30.7096996,64.0197983,20.9500008,80.9499969,-2.8562,32.6500015,2421.85083,4292.509766,-82.9,-394
83.6,84.18,-83.89,homokkő,2,2.5799999,2.50002,27.9300003,61.1896019,19.2800007,84.4899979,-2.8782401,33.8600006,2421.868652,3783.209961,-83.9,-400
84.18,85.73,-84.955,homokkő,2,2.6300001,2.49002,29.7698994,74.4393005,18.3999996,91.9397964,-2.86761,33.9599991,2421.890381,4353.589844,-85,-392
85.73,86.46,-86.095,homokkő,2,2.6099999,2.4400001,35.3300018,95.0295029,18.5900002,102.9290009,-2.9094901,28.6998997,2421.914063,4458.419922,-86.1,-406.0010071
86.46,86.68,-86.57,homokkő,2,2.5799999,2.5699999,33.6296005,98.6397018,20.2099991,107.3700027,-2.91802,28.5401001,2421.925781,4455.419922,-86.6,-402.9989929
86.68,86.85,-86.765,homokkő,2,2.6199999,2.51,34.7498016,101.9789963,21.6002998,108.1800003,-2.9242201,27.0200005,2421.93042,4510.140137,-86.8,-400.0010071
86.85,88.91,-87.88,homokkő,2,2.5999899,2.51002,32.169899,95.3001022,19.9599991,111.1500015,-2.92167,28.8400002,2421.95874,4342.810059,-87.9,-412
88.91,89.95,-89.43,homokkő,2,2.6300299,2.54002,26.4400997,75.6303024,18.6200008,103.3399963,-2.9222701,31.6900005,2422.00293,4355.240234,-89.4,-410
89.95,90.35,-90.15,aleurolit,7,2.6200099,2.51001,23.6200008,68.5599976,21.8899994,105.1389999,-2.9154301,32.8298988,2422.026123,4045.27002,-90.1,-415.0010071
90.35,90.67,-90.51,homokkő,2,2.5799799,2.4899499,24.3896999,76.509201,21.0900002,107.5999985,-2.9174299,30.6000004,2422.040039,4451.950195,-90.5,-414
90.67,94.52,-92.595,homokkő,2,2.5599999,2.5899899,29.2499008,100.8199997,18.9599991,125.6100006,-2.9685099,26.0100002,2422.126709,4607.660156,-92.6,-409.0010071
94.52,95.17,-94.845,homokkő,2,2.55,2.55,21.4699993,72.3798981,21.9106007,115.8799973,-3.0069301,31.5100002,2422.248291,4512.069824,-94.8,-412
95.17,96.51,-95.84,homokkő,2,2.6000099,2.54,19.5202007,65.2601013,25.7404003,110.6900024,-2.9860401,34,2422.318848,4117.970215,-95.8,-422.0010071
96.51,97.5,-97.005,homokkő,2,2.6399901,2.56001,19.0599995,61.9705009,24.0400009,101.8399963,-2.96734,32.3899994,2422.421143,4349.790039,-97,-415
97.5,98.15,-97.825,homokkő,2,2.6099999,2.55,16.9801006,56.1100998,24.7402,95.4203033,-2.9651101,36.2700005,2422.503418,4174,-97.8,-419.0020142
98.15,98.38,-98.265,homokkő,2,2.6800001,2.51,17,53.9104996,26.3097992,89.2806015,-2.9732101,34.3400002,2422.562256,4498.629883,-98.3,-416
98.38,98.43,-98.405,homokkő,2,2.6300199,2.52,16.8099995,52.7901993,26.0599995,88.1399994,-2.98526,34.3300018,2422.574951,4427.410156,-98.4,-415
98.43,98.83,-98.63,homokkő,2,2.6000099,2.55,16.0902004,50.6605988,27.7199993,85.2406006,-3.00015,33.9701004,2422.60083,4459.310059,-98.6,-413
98.83,98.99,-98.91,homokkő,2,2.6500001,2.54002,15.1599998,46.7501984,23.5699997,81.5800018,-3.0291901,32.0900002,2422.641846,4335.680176,-98.9,-418
98.99,99.21,-99.1,homokkő,2,2.6300001,2.53001,14.5502005,45.5003014,22.8199997,78.3908005,-3.0420001,34.1697998,2422.670898,4181.02002,-99.1,-419
99.21,99.8,-99.505,homokkő,2,2.6300199,2.51,13.4500999,39.960701,33.4599991,72.8602982,-3.0262001,38.0699997,2422.733398,3865.429932,-99.5,-426.9979858
99.8,99.97,-99.885,homokkő,2,2.6099999,2.54001,11.7601004,35.1601982,31.7600002,69.1299973,-3.0474,41.5400009,2422.80249,3651.899902,-99.9,-421
99.97,100.19,-100.08,homokkő,2,2.5799999,2.5899999,11.2800999,34.0802994,28.0499992,67.4503021,-3.05707,40.7501984,2422.839844,3623.939941,-100.1,-420.9989929
100.19,102.52,-101.355,homokkő,2,2.52999,2.5399699,11.5200005,39.9998016,26.4400005,73.8899994,-3.0211999,40.8300018,2423.141846,4355.680176,-101.4,-424
102.52,105.89,-104.205,breccsa,5,2.5899999,2.5499799,13.6999998,44.3699989,20.1499996,83.1501007,-2.95714,40,2424.584473,4297.080078,-104.2,-407
105.89,106.46,-106.175,breccsa,5,2.5699799,2.48002,12.5600004,40.7300987,17.1700001,78.1699982,-2.9474299,46.8400002,2428.987305,3421.140137,-106.2,-410
106.46,108.41,-107.435,homokkő,2,2.54,2.4100399,13.9099998,48.2897987,18.0300007,82.6800003,-2.91102,39.2900009,2453.317383,4638.450195,-107.4,-418
108.41,108.86,-108.635,agyagkő,6,2.51,2.47,14.8698997,52.9595985,15.8199997,90.5395966,-2.9201801,40.4599991,2408.909912,4375.52002,-108.6,-410
108.86,109.24,-109.05,agyag,4,2.5599899,2.5499499,15.7199001,54.7299004,19.0900002,91.9299011,-2.90256,36.9199982,2561.639893,4571.350098,-109,-412.9989929
109.24,110.31,-109.775,homokkő,2,2.5899999,2.5399899,16.3600006,56.8101006,15.4500999,90.8002014,-2.89517,38.8600006,2616.939941,4559.490234,-109.8,-411
110.31,110.97,-110.64,homokkő,2,2.5999899,2.5,14.8202,47.6809998,18.1000004,80.6708984,-2.90956,39.5996017,2611.603516,4012.090088,-110.6,-413.9989929
110.97,111.29,-111.13,homokkő,2,2.5900099,2.48001,13.2402,40.1209984,18.4500008,71.0607986,-2.91029,38.3600006,2597.737549,4696.229981,-111.1,-421.9979858
111.29,111.54,-111.415,homokkő,2,2.55002,2.4200101,12.1601,34.4403,23.6000004,66.7399979,-2.9007001,41.7299995,2594.233887,3991.610107,-111.4,-420
111.54,111.57,-111.555,agyag,4,2.54,2.43999,11.1702995,32.520401,21.9699993,64.850502,-2.87872,43.719799,2592.59668,3533.889893,-111.6,-419
111.57,111.82,-111.695,homokkő,2,2.5599899,2.47998,10.8100996,32.0101013,22.3799992,64.3001022,-2.88151,45.0499992,2591.915039,3552.27002,-111.7,-419
111.82,112.46,-112.14,aleurolit,7,2.5699999,2.5999899,10.4300003,31.2798004,20.9099998,63.2601013,-2.8766899,47.5098,2589.804688,3773.27002,-112.1,-416.0010071
112.46,112.75,-112.605,aleurolit,7,2.5799999,2.5599899,10.9198999,33.5895996,19.6399994,62.580101,-2.8704801,43.4199982,2451.050293,3894.800049,-112.6,-421.9989929
112.75,114.1,-113.425,aleurolit,7,2.6599801,2.4500301,11.5699997,35.9900017,20.9899998,62.7999992,-2.8489201,43.3400002,2253.830811,3830.090088,-113.4,-424
114.1,116.35,-115.225,homokkő,2,2.6300001,2.54,12.3000002,39.4798012,22.4799995,67.5999985,-2.8564401,39.4900017,2141.330078,4024.73999,-115.2,-424
116.35,118.07,-117.21,aleurolit,7,2.51998,2.5399799,10.7399998,31.7800007,17.3899994,61.0299988,-2.8367901,41.4599991,1893.939941,3724.709961,-117.2,-423.0010071
118.07,118.75,-118.41,aleurolit,7,2.55002,2.5999999,10.79,31.4400005,22.75,57.9199982,-2.86409,45.0600014,1932.369995,3534.909912,-118.4,-423
118.75,118.84,-118.795,homokkő,2,2.6800001,2.6499901,10.5100002,30.8299999,18.0398998,58.4499016,-2.8804901,44.8800011,1867.410034,3496.27002,-118.8,-429.9989929
118.84,120,-119.42,aleurolit,7,2.58002,2.5499699,10.8900003,33.7499008,21.3899994,61.6899986,-2.8712101,44.2400017,1889.910034,3481.229981,-119.4,-423
120,121.62,-120.81,aleurolit,7,2.5800099,2.54,12.8100996,40.0301018,21.910099,69.5896988,-2.87763,41.4599991,1960.680054,3527.01001,-120.8,-427.0010071
121.62,124.05,-122.835,aleurolit,7,2.54001,2.6400001,15.8400002,52.4101982,16.9298,84.469902,-2.8919401,32.9500008,2376.709961,4346.979981,-122.8,-425.0010071
124.05,124.62,-124.335,homokkő,2,2.5799999,2.55,13.6800003,42.580101,19.2497997,78.5401001,-2.8814399,37.8100014,2147.070068,3967.600098,-124.3,-427.9989929
124.62,125.34,-124.98,aleurolit,7,2.5899601,2.48998,13.8900003,45.2998009,20.1299992,79.0999985,-2.8861101,37.6300011,2152.27002,3881.689941,-125,-428
125.34,126.13,-125.735,aleurolit,7,2.6199999,2.6100299,14.9898996,49.1997986,17.460001,81.4700012,-2.90342,34.2000008,2395.929932,4444.100098,-125.7,-427
126.13,126.55,-126.34,aleurolit,7,2.6700001,2.6600001,14.7901001,47.4403,21.0501003,79.5502014,-2.88062,39.6599998,2257.969971,3938.51001,-126.3,-434.9989929
126.55,128.38,-127.465,agyagkő,6,2.6299901,2.56002,13.7600002,42.660099,17.6800003,75.5600967,-2.8887401,38.4099998,2114.719971,4084.969971,-127.5,-423
128.38,129.56,-128.97,aleurolit,7,2.5900099,2.5899701,14.3699999,46.6097984,17.2299995,76.7602005,-2.8993499,35.3699989,2250.350098,4055.5,-129,-424.0010071
129.56,129.88,-129.72,aleurolit,7,2.68999,2.5699999,14.2201004,45.0001984,21.5900002,75.1601028,-2.87011,40.829998,2103.050049,3777.380127,-129.7,-427
129.88,130.53,-130.205,aleurolit,7,2.6000199,2.52,13.4200001,42.4800987,16.8199997,75.5999985,-2.8832901,38.9399986,2083.330078,3845.51001,-130.2,-433
130.53,132.29,-131.41,aleurolit,7,2.5700099,2.55,13.9899998,45.6799011,18.9899998,79.1299973,-2.8654201,37.1800003,2263.719971,4111.049805,-131.4,-425
132.29,132.44,-132.365,agyag,4,2.5699999,2.5999999,14.79,47.8300018,19.960001,81.2600021,-2.8750899,37.5999985,2269.5,4014.290039,-132.4,-426
132.44,133.65,-133.045,agyagkő,6,2.6300399,2.56002,14.8699999,47.9099998,18.4799995,81.8199005,-2.8589399,38.1500015,2242.780029,4051.669922,-133,-421
